s_m;x_m;y_m;psi_rad;kappa_m;v_mps
83.876656;7.036453;-73.846667;-2.034444;0.000000;2.000000
84.083872;6.943783;-74.032007;-2.034444;0.000000;2.000000
84.291088;6.851113;-74.217347;-2.214297;0.000000;2.000000
84.553199;6.665773;-74.402687;-2.214297;0.000000;2.000000
84.760415;6.573103;-74.588027;-2.034444;0.000000;2.000000
84.967632;6.480433;-74.773367;-2.214297;0.000000;2.000000
85.229742;6.295093;-74.958707;-2.214297;0.000000;2.000000
85.436958;6.202423;-75.144047;-2.034444;0.000000;2.000000
85.644175;6.109753;-75.329387;-2.214297;0.000000;2.000000
85.906285;5.924413;-75.514727;-2.356194;0.000000;2.000000
86.037340;5.831743;-75.607397;-2.158799;0.000000;2.000000
86.244557;5.739073;-75.792737;-2.214297;0.000000;2.000000
86.506667;5.553733;-75.978077;-2.214297;0.000000;2.000000
86.713883;5.461063;-76.163417;-2.214297;0.000000;2.000000
86.975994;5.275723;-76.348757;-2.356194;0.000000;2.000000
87.238104;5.090383;-76.534097;-2.214297;0.000000;2.000000
87.445321;4.997713;-76.719437;-2.214297;0.000000;2.000000
87.707431;4.812373;-76.904777;-2.356194;0.000000;2.000000
87.969541;4.627033;-77.090117;-2.356194;0.000000;2.000000
88.231652;4.441693;-77.275457;-2.356194;0.000000;2.000000
88.493762;4.256353;-77.460797;-2.214297;0.000000;2.000000
88.700978;4.163683;-77.646137;-2.214297;0.000000;2.000000
88.963089;3.978343;-77.831477;-2.356194;0.000000;2.000000
89.225199;3.793003;-78.016817;-2.356194;0.000000;2.000000
89.487309;3.607663;-78.202157;-2.356194;0.000000;2.000000
89.749420;3.422323;-78.387497;-2.356194;0.000000;2.000000
90.011530;3.236983;-78.572837;-2.356194;0.000000;2.000000
90.273640;3.051643;-78.758177;-2.498092;0.000000;2.000000
90.480857;2.866303;-78.850847;-2.498092;0.000000;2.000000
90.742967;2.680963;-79.036187;-2.356194;0.000000;2.000000
91.005077;2.495623;-79.221527;-2.356194;0.000000;2.000000
91.267188;2.310283;-79.406867;-2.356194;0.000000;2.000000
91.398243;2.217613;-79.499537;-2.553590;0.000000;2.000000
91.605459;2.032273;-79.592207;-2.498092;0.000000;2.000000
91.867570;1.846933;-79.777547;-2.356194;0.000000;2.000000
